id,area_id,outliner_name,outline_filename,taxon1,taxon2,touch_type,length,flag,notes,created_at,updated_at,touch_number,growth_form
216,113,Theo,AC498_F4_T2_D_C_erin.cp,Uncertain,"",Overtopping,,,"unknown: poritid","2012-09-12 07:18:10.077783","2012-09-12 07:18:10.077783",5,Encrusting
217,113,Theo,AC498_F4_T2_D_C_erin.cp,"""Isopora""","",Overtopping,,,"","2012-09-12 07:18:25.249740","2012-09-12 07:18:25.249740",6,Cuneiform
218,113,Theo,AC498_F4_T2_D_C_erin.cp,Uncertain,"",Overtopping,,,"","2012-09-12 07:19:00.266137","2012-09-12 07:19:00.266137",7,Encrusting
219,113,Theo,AC498_F4_T2_D_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-12 07:19:15.720159","2012-09-12 07:19:15.720159",8,Tabular
220,113,Theo,AC498_F4_T2_D_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-12 07:19:34.812613","2012-09-12 07:19:34.812613",9,Tabular
221,3428,Theo,AC498_F5_T_A_C_paulina.cp,"Soft coral","",Overtopping,,,"","2012-09-12 07:28:34.630144","2012-09-12 07:28:34.630144",1,Encrusting
222,3428,Theo,AC498_F5_T_A_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2012-09-12 07:29:32.084184","2012-09-12 07:29:32.084184",2,Cuneiform
223,3428,Theo,AC498_F5_T_A_C_paulina.cp,Uncertain,"",Overtopping,,,"unknown: poritid","2012-09-12 07:30:43.461426","2012-09-12 07:30:43.461426",3,Encrusting
224,3428,Theo,AC498_F5_T_A_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2012-09-12 07:30:54.584196","2012-09-12 07:30:54.584196",4,Cuneiform
225,3428,Theo,AC498_F5_T_A_C_paulina.cp,Acropora,"",Overtopping,,,"","2012-09-12 07:31:10.356572","2012-09-12 07:31:10.356572",5,Branching
235,369,mariana,AH102_F3_T1_C_erin.cp,"Soft coral","",Overtopped,,,"","2012-09-13 02:27:06.530832","2014-03-17 06:21:20.922747",1,Cuneiform
236,369,mariana,AH102_F3_T1_C_erin.cp,"Soft coral","",Overtopped,,,"","2012-09-13 02:27:25.500392","2014-03-17 06:21:52.290499",2,Cuneiform
237,369,mariana,AH102_F3_T1_C_erin.cp,"Soft coral","",Overtopped,,,"","2012-09-13 02:27:51.296427","2014-03-17 06:22:02.154332",3,Cuneiform
238,369,mariana,AH102_F3_T1_C_erin.cp,"Soft coral","",Overtopped,,,"","2012-09-13 02:28:02.203676","2014-03-17 06:22:11.805850",4,Cuneiform
239,369,mariana,AH102_F3_T1_C_erin.cp,"Soft coral","",Overtopping,,,"","2012-09-13 02:31:24.627179","2014-03-17 06:22:31.282825",5,Cuneiform
243,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,"Soft coral","",Overtopped,,,"","2012-09-13 02:42:53.092497","2012-09-13 02:46:40.439799",1,Cuneiform
244,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,"Soft coral","",Overtopped,,,"","2012-09-13 02:45:42.119205","2012-09-13 02:46:31.759804",2,Cuneiform
245,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,"Soft coral","",Overtopped,,,"","2012-09-13 02:46:23.279689","2012-09-13 02:46:23.279689",3,Cuneiform
246,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,"Soft coral","",Uncertain,,,"","2012-09-13 02:47:34.279226","2012-09-13 02:47:34.279226",4,Cuneiform
247,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-13 02:48:02.732098","2012-09-13 02:48:02.732098",5,Cuneiform
248,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-13 02:50:17.218000","2012-09-13 02:50:17.218000",6,Encrusting
249,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,Acropora,"",Overtopped,,,"","2012-09-13 02:52:56.004948","2012-09-13 02:52:56.004948",7,Tabular
250,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-13 02:53:09.234192","2012-09-13 02:53:09.234192",8,Tabular
251,2263,mariana,AH102_F4_T_A_C_2_mizue.cp,Acropora,"",Overtopped,,,"","2012-09-13 02:55:18.990001","2012-09-13 02:55:18.990001",9,Tabular
252,385,mariana,AH142_F3_T2_C_erin.cp,Acropora,"",Digested,,,"","2012-09-13 03:38:57.753032","2012-09-13 03:38:57.753032",1,Digitate
253,385,mariana,AH142_F3_T2_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:39:17.164772","2012-09-13 03:39:17.164772",2,Tabular
255,385,mariana,AH142_F3_T2_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:40:18.779297","2012-09-13 03:40:18.779297",3,Digitate
256,385,mariana,AH142_F3_T2_C_erin.cp,"""Isopora""","",Digested,,,"","2012-09-13 03:41:40.514516","2014-03-17 06:14:15.300876",4,Cuneiform
257,385,mariana,AH142_F3_T2_C_erin.cp,"""Isopora""","",Digested,,,"","2012-09-13 03:42:27.003494","2014-03-17 06:14:29.423635",5,Cuneiform
258,385,mariana,AH142_F3_T2_C_erin.cp,"""Isopora""","","Other direct contact",,,"","2012-09-13 03:42:51.662980","2012-09-13 03:42:51.662980",6,Encrusting
259,385,mariana,AH142_F3_T2_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:43:22.194903","2012-09-13 03:43:22.194903",7,Digitate
260,385,mariana,AH142_F3_T2_C_erin.cp,"Soft coral","",Overtopping,,,"","2012-09-13 03:45:39.303794","2012-09-13 03:45:39.303794",8,Digitate
261,385,mariana,AH142_F3_T2_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:46:02.852128","2012-09-13 03:46:02.852128",9,Digitate
262,551,mariana,AI497_F4_T_E_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:50:37.347683","2012-09-13 03:50:37.347683",1,Tabular
263,551,mariana,AI497_F4_T_E_C_erin.cp,"""Isopora""","",Overtopping,,,"","2012-09-13 03:54:29.673500","2014-03-19 04:05:06.696938",2,Cuneiform
264,551,mariana,AI497_F4_T_E_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:54:45.319160","2012-09-13 03:54:45.319160",3,Tabular
265,551,mariana,AI497_F4_T_E_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:55:06.601569","2012-09-13 03:55:06.601569",4,Tabular
266,551,mariana,AI497_F4_T_E_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 03:55:24.773239","2012-09-13 03:55:24.773239",5,Tabular
268,540,mariana,AI464_F4_T1_E_C_erin.cp,Uncertain,"",Overtopping,,,"","2012-09-13 03:58:45.882241","2014-04-02 04:59:07.363246",1,Encrusting
269,540,mariana,AI464_F4_T1_E_C_erin.cp,Uncertain,"",Overtopping,,,Pcilloporid?,"2012-09-13 04:01:26.080750","2014-03-19 03:57:46.126227",2,Corymbose
270,2457,mariana,AI326_F4_T_E_C_mizue.cp,"Soft coral","","Other direct contact",,,Sarcophyton,"2012-09-13 04:07:54.354761","2014-03-19 03:40:00.323105",1,Cuneiform
271,2457,mariana,AI326_F4_T_E_C_mizue.cp,"Soft coral","",Overtopping,,,Sarcophyton,"2012-09-13 04:08:10.984723","2014-03-19 03:40:16.004850",2,Cuneiform
272,2457,mariana,AI326_F4_T_E_C_mizue.cp,Poritid,"",Overtopping,,,"","2012-09-13 04:12:23.532398","2012-09-13 04:12:23.532398",3,Encrusting
273,2457,mariana,AI326_F4_T_E_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-09-13 04:12:52.989886","2014-03-19 03:41:17.837063",4,Cuneiform
274,2456,mariana,AI321_F4_T_E_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:17:08.744030","2012-09-13 04:17:08.744030",1,Digitate
275,2456,mariana,AI321_F4_T_E_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:17:23.677128","2012-09-13 04:17:23.677128",2,Digitate
276,2456,mariana,AI321_F4_T_E_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:17:39.273298","2012-09-13 04:17:39.273298",3,Digitate
277,2456,mariana,AI321_F4_T_E_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:17:53.630573","2012-09-13 04:17:53.630573",4,Tabular
278,2456,mariana,AI321_F4_T_E_C_mizue.cp,Favid,"",Overtopping,,,Goniastrea,"2012-09-13 04:18:56.711539","2014-03-19 03:34:30.418253",5,Massive
279,524,mariana,AI281_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:22:13.711291","2014-03-19 03:27:48.968913",1,Corymbose
280,524,mariana,AI281_F3_T1_C_erin.cp,"Soft coral","",Overtopping,,,"","2012-09-13 04:23:19.666051","2012-09-13 04:23:19.666051",2,Encrusting
281,524,mariana,AI281_F3_T1_C_erin.cp,"Soft coral","",Overtopping,,,"","2012-09-13 04:23:34.681622","2012-09-13 04:23:34.681622",3,Encrusting
282,524,mariana,AI281_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"","2012-09-13 04:24:57.408462","2014-03-19 03:28:08.653809",4,Encrusting
283,524,mariana,AI281_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"","2012-09-13 04:25:19.214117","2014-03-19 03:28:18.914405",5,Encrusting
284,524,mariana,AI281_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"","2012-09-13 04:25:31.306909","2014-03-19 03:28:26.763342",6,Encrusting
285,2455,mariana,AI281_F4_T_A_C_mizue.cp,Montipora,"",Overtopping,,,"","2012-09-13 04:31:24.289541","2014-03-19 03:29:32.084258",1,Encrusting
286,2455,mariana,AI281_F4_T_A_C_mizue.cp,Montipora,"",Overtopping,,,"","2012-09-13 04:31:47.214562","2014-03-19 03:29:41.780285",2,Encrusting
287,2608,mariana,AL875_F4_T1_D_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:37:15.487030","2014-03-20 06:36:23.957847",1,Corymbose
288,740,mariana,AL874_F3_T1_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2012-09-13 04:40:03.222130","2014-03-20 06:27:37.236302",1,Branching
289,740,mariana,AL874_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2012-09-13 04:42:24.852299","2014-03-20 06:28:08.774862",2,Massive
290,740,mariana,AL874_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:42:39.379963","2014-03-20 06:28:20.492238",3,Corymbose
291,734,mariana,AL873_F3_T1_C_erin.cp,Poritid,"",Overtopping,,,"","2012-09-13 04:47:49.260363","2014-03-20 06:19:56.915774",1,Cuneiform
292,2599,mariana,AL873_F4_T_B_C_mizue.cp,Poritid,"",Overtopping,,,"","2012-09-13 04:50:41.301190","2014-04-02 06:55:23.000416",1,Cuneiform
293,727,mariana,AL872_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:53:09.945228","2014-03-20 06:05:25.231431",1,Corymbose
294,727,mariana,AL872_F3_T1_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2012-09-13 04:53:20.699508","2014-03-20 06:05:40.677898",2,Branching
295,729,mariana,AL872_F4_T_B_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-13 04:56:55.704456","2012-09-13 04:56:55.704456",1,Tabular
296,838,mariana,AM298_F3_T1_C_erin.cp,"","","",,,"No touches.","2012-09-13 05:01:05.140836","2014-04-03 00:41:34.864954",1,""
297,2682,mariana,AM298_F4_T_B_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-13 05:08:22.951631","2014-03-21 04:39:05.064159",1,Corymbose
301,834,mariana,AM297_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2012-09-13 05:17:09.810077","2014-03-21 04:31:24.495826",1,Corymbose
302,834,mariana,AM297_F3_T1_C_erin.cp,"""Isopora""","",Overtopping,,,"","2012-09-13 05:17:33.564682","2014-03-21 04:31:44.452615",2,Cuneiform
303,836,mariana,AM297_F4_T_A_C_erin.cp,Acropora,"",Overtopped,,,"","2012-09-13 05:21:38.248128","2014-03-21 04:33:06.501109",1,Corymbose
322,2667,mariana,AM294_F3_T1_C_mizue.cp,Pocilloporid,"",Overtopping,,,"","2012-09-27 00:21:23.221242","2012-09-27 00:21:23.221242",1,Encrusting
324,2667,mariana,AM294_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 00:32:51.175928","2012-09-27 00:32:51.175928",2,Encrusting
325,2667,mariana,AM294_F3_T1_C_mizue.cp,"Other hard coral","",Overtopping,,,"","2012-09-27 00:33:19.281764","2012-09-27 00:33:19.281764",3,Encrusting
326,2667,mariana,AM294_F3_T1_C_mizue.cp,Acropora,"",Overtopped,,,"","2012-09-27 00:33:36.336845","2012-09-27 00:33:36.336845",4,Encrusting
327,2667,mariana,AM294_F3_T1_C_mizue.cp,Favid,"",Overtopping,,,"","2012-09-27 00:34:44.900384","2012-09-27 00:34:44.900384",5,Encrusting
328,824,mariana,AM294_F4_T_A_C_erin.cp,Acropora,"",Overtopped,,,"","2012-09-27 00:39:08.889765","2012-09-27 00:39:08.889765",1,Encrusting
329,824,mariana,AM294_F4_T_A_C_erin.cp,Favid,"",Overtopped,,,"","2012-09-27 00:40:08.825796","2012-09-27 00:40:08.825796",2,Encrusting
330,824,mariana,AM294_F4_T_A_C_erin.cp,Favid,"",Overtopping,,,"","2012-09-27 00:40:31.289930","2012-09-27 00:40:31.289930",3,Encrusting
331,824,mariana,AM294_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 00:41:10.476932","2012-09-27 00:41:10.476932",4,Branching
332,824,mariana,AM294_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 00:41:22.784909","2012-09-27 00:41:22.784909",5,Branching
333,1097,mariana,AN594_F4_T_E_C_erin.cp,Montipora,"",Overtopping,,,"","2012-09-27 00:44:59.611300","2014-03-24 07:13:08.008528",1,Encrusting
334,1097,mariana,AN594_F4_T_E_C_erin.cp,Favid,"",Overtopping,,,"","2012-09-27 00:45:37.317549","2014-03-24 07:13:22.441901",2,Massive
337,2873,mariana,AN575_F4_T_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 00:50:18.542558","2014-03-24 07:05:12.445732",1,Cuneiform
338,2873,mariana,AN575_F4_T_C_mizue.cp,"Other hard coral","",Overtopping,,,Symphyllia,"2012-09-27 00:50:41.376216","2014-03-24 07:06:15.962100",2,Massive
339,2873,mariana,AN575_F4_T_C_mizue.cp,"Soft coral","",Overtopping,,,Sinularia,"2012-09-27 01:00:57.010115","2014-03-24 07:06:38.234674",3,Cuneiform
340,2873,mariana,AN575_F4_T_C_mizue.cp,Favid,"",Overtopping,,,Goniastrea,"2012-09-27 01:01:25.401794","2014-03-24 07:07:00.410821",4,Massive
343,1084,mariana,AN491_F4_T_E_C_erin.cp,Acropora,"",Overtopped,,,"","2012-09-27 01:10:09.833630","2014-03-24 06:55:49.455387",1,Tabular
344,1084,mariana,AN491_F4_T_E_C_erin.cp,Uncertain,"",Overtopping,,,"","2012-09-27 01:10:31.830437","2014-04-03 02:59:14.422841",2,Encrusting
345,1084,mariana,AN491_F4_T_E_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2012-09-27 01:10:49.894127","2014-03-24 06:57:38.527392",3,Massive
347,2837,mariana,AN289_F4_T_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-09-27 01:15:40.199643","2014-03-24 06:38:20.368550",1,Cuneiform
348,2837,mariana,AN289_F4_T_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-09-27 01:15:56.970383","2014-03-24 06:38:30.058107",2,Cuneiform
349,2837,mariana,AN289_F4_T_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-09-27 01:16:34.798647","2014-03-24 06:38:42.283598",3,Cuneiform
350,2837,mariana,AN289_F4_T_C_mizue.cp,Poritid,"",Overtopping,,,"","2012-09-27 01:16:51.989988","2014-03-24 06:38:57.353062",4,Massive
351,2837,mariana,AN289_F4_T_C_mizue.cp,Acropora,"",Overtopped,,,"","2012-09-27 01:17:07.341393","2014-03-24 06:39:10.477462",5,Tabular
352,1089,mariana,AN565_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"","2012-09-27 01:36:34.155873","2014-03-24 06:09:20.620033",1,Encrusting
353,1089,mariana,AN565_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"","2012-09-27 01:36:54.339915","2014-03-24 06:09:36.058141",2,Encrusting
354,1089,mariana,AN565_F3_T1_C_erin.cp,Mussid,"",Overtopping,,,Symphyllia,"2012-09-27 01:38:32.360444","2014-04-03 02:51:54.144400",3,Massive
355,1089,mariana,AN565_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,monasteriata,"2012-09-27 01:42:19.948376","2014-03-24 06:11:34.972021",4,Encrusting
356,1089,mariana,AN565_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Favites,"2012-09-27 01:42:41.081341","2014-03-24 06:12:00.937591",5,Encrusting
357,1089,mariana,AN565_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 01:42:59.775050","2014-03-24 06:12:15.648957",6,Corymbose
358,1089,mariana,AN565_F3_T1_C_erin.cp,Favid,"",Overtopping,,,"Goniastrea
","2012-09-27 01:45:07.743124","2014-03-24 06:14:35.625560",7,Massive
359,1089,mariana,AN565_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"monasteriata
","2012-09-27 01:45:40.800708","2014-03-24 06:15:02.788028",8,Encrusting
361,2872,mariana,AN565_F4_T_C_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 01:53:18.244969","2012-09-27 01:53:18.244969",1,Tabular
362,2872,mariana,AN565_F4_T_C_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 01:53:30.594416","2014-03-24 06:20:39.688981",2,Branching
363,2872,mariana,AN565_F4_T_C_C_mizue.cp,Montipora,"",Overtopping,,,moniasteriata,"2012-09-27 01:53:41.939355","2014-03-24 06:20:14.982104",3,Encrusting
364,2872,mariana,AN565_F4_T_C_C_mizue.cp,Favid,"",Overtopping,,,"","2012-09-27 01:57:07.533787","2014-03-24 06:20:28.638661",4,Massive
365,2872,mariana,AN565_F4_T_C_C_mizue.cp,Montipora,"",Overtopping,,,monasteriata,"2012-09-27 01:57:43.991399","2014-03-24 06:21:00.042335",5,Encrusting
366,2872,mariana,AN565_F4_T_C_C_mizue.cp,Montipora,"",Overgrown,,,monasteriata,"2012-09-27 01:58:27.547317","2014-03-24 06:21:58.034303",6,Encrusting
367,2872,mariana,AN565_F4_T_C_C_mizue.cp,Montipora,"",Overtopping,,,monasteriata,"2012-09-27 01:59:35.455217","2014-03-24 06:22:11.478652",7,Encrusting
368,2872,mariana,AN565_F4_T_C_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:00:13.706871","2014-03-24 06:22:28.687885",8,Tabular
369,2872,mariana,AN565_F4_T_C_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:00:57.560179","2014-03-24 06:22:39.776453",9,Tabular
370,2872,mariana,AN565_F4_T_C_C_mizue.cp,Montipora,"",Overtopping,,,"","2012-09-27 02:01:09.243868","2014-03-24 06:22:55.842625",10,Encrusting
372,1192,mariana,AR259_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:05:51.014781","2012-09-27 02:05:51.014781",1,Digitate
373,1192,mariana,AR259_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:06:41.480793","2012-09-27 02:06:41.480793",2,Digitate
374,1192,mariana,AR259_F3_T_C_erin.cp,"Soft coral","","Other direct contact",,,"","2012-09-27 02:07:37.390054","2012-09-27 02:07:37.390054",3,Cuneiform
375,1192,mariana,AR259_F3_T_C_erin.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:08:07.831198","2012-09-27 02:08:07.831198",4,Cuneiform
376,2939,mariana,AR259_F4_T_C_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:11:57.525337","2014-03-26 01:18:05.235431",1,Cuneiform
377,2939,mariana,AR259_F4_T_C_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:12:52.234831","2014-03-26 01:18:14.176237",2,Cuneiform
378,2939,mariana,AR259_F4_T_C_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:13:16.986788","2012-09-27 02:13:16.986788",3,Digitate
379,2937,mariana,AR258_F3_T_C_mizue.cp,Acropora,"",Overtopped,,,"","2012-09-27 02:18:03.506004","2012-09-27 02:18:03.506004",1,Tabular
380,2937,mariana,AR258_F3_T_C_mizue.cp,Acropora,"",Digesting,,,"","2012-09-27 02:18:24.514633","2012-09-27 02:18:24.514633",2,Tabular
383,2937,mariana,AR258_F3_T_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:20:11.161977","2012-09-27 02:20:11.161977",3,Cuneiform
384,2937,mariana,AR258_F3_T_C_mizue.cp,Acropora,"",Overtopped,,,"","2012-09-27 02:20:31.207425","2012-09-27 02:20:31.207425",4,Tabular
385,2937,mariana,AR258_F3_T_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:20:55.731704","2012-09-27 02:20:55.731704",5,Cuneiform
386,2937,mariana,AR258_F3_T_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:21:07.083411","2012-09-27 02:21:07.083411",6,Cuneiform
387,2937,mariana,AR258_F3_T_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:21:37.622616","2014-03-26 01:08:43.559672",7,Digitate
389,2941,mariana,AR342_F4_T_C_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:25:01.730514","2012-09-27 02:25:01.730514",1,Cuneiform
390,2941,mariana,AR342_F4_T_C_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:25:17.856777","2012-09-27 02:25:17.856777",2,Tabular
391,2941,mariana,AR342_F4_T_C_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:25:32.834124","2012-09-27 02:25:32.834124",3,Cuneiform
392,2941,mariana,AR342_F4_T_C_C_mizue.cp,"Soft coral","",Overtopping,,,"","2012-09-27 02:25:45.787095","2012-09-27 02:25:45.787095",4,Cuneiform
393,1186,mariana,AR257_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:31:22.187620","2012-09-27 02:31:22.187620",1,Digitate
394,1186,mariana,AR257_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:32:58.754438","2014-03-26 00:53:12.326407",2,Corymbose
395,1188,mariana,AR257_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:36:32.833748","2012-09-27 02:36:32.833748",1,Digitate
396,2964,mariana,AR852_F3_T3_C_mizue.cp,"","","",,,"no touches","2012-09-27 02:41:02.121202","2012-09-27 02:41:02.121202",1,""
397,1247,mariana,AR852_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:43:50.171484","2012-09-27 02:43:50.171484",1,Tabular
398,1247,mariana,AR852_F4_T_C_C_erin.cp,"""Isopora""","",Overtopping,,,"","2012-09-27 02:44:02.261946","2014-03-26 00:42:04.630630",2,Cuneiform
399,2932,mariana,AR255_F3_T_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:46:57.236637","2012-09-27 02:46:57.236637",1,Branching
400,2932,mariana,AR255_F3_T_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:48:56.952953","2012-09-27 02:48:56.952953",2,Digitate
401,1184,mariana,AR255_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:51:14.140674","2014-03-26 00:31:08.019544",1,Branching
402,1184,mariana,AR255_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2012-09-27 02:51:33.734218","2014-03-26 00:31:24.186674",2,Branching
403,1404,mariana,AS568_F4_T_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2012-10-03 04:13:55.036299","2014-03-27 06:57:36.339937",1,Massive
404,1404,mariana,AS568_F4_T_C_erin.cp,Acropora,"",Overtopping,,,"","2012-10-03 04:14:28.439555","2014-03-27 06:57:46.823304",2,Tabular
405,3053,mariana,AS269_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-10-03 04:17:48.525086","2012-10-03 04:17:48.525086",1,Digitate
406,3053,mariana,AS269_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-10-03 04:19:28.225559","2014-03-27 06:52:47.929964",2,Corymbose
407,3053,mariana,AS269_F3_T1_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-10-03 04:19:51.204663","2014-03-27 06:52:59.251683",3,Cuneiform
408,3053,mariana,AS269_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-10-03 04:21:37.832255","2014-03-27 06:53:09.931330",4,Digitate
409,3053,mariana,AS269_F3_T1_C_mizue.cp,"Fleshy macroalga","",Overtopped,,,"","2012-10-03 04:22:28.406580","2014-03-27 06:53:27.969373",5,Non-coral
410,3055,mariana,AS269_F4_T1_B_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-10-03 04:28:21.576748","2014-03-27 06:55:10.228133",1,Cuneiform
411,3055,mariana,AS269_F4_T1_B_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-10-03 04:29:55.269498","2014-03-27 06:55:19.210282",2,Cuneiform
412,3055,mariana,AS269_F4_T1_B_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2012-10-03 04:30:21.389146","2014-03-27 06:55:29.471870",3,Cuneiform
413,3055,mariana,AS269_F4_T1_B_C_mizue.cp,Acropora,"",Overtopping,,,"","2012-10-03 04:30:41.210536","2012-10-03 04:30:41.210536",4,Digitate
414,1350,mariana,AS267_F3_T1_C_erin.cp,"""Isopora""","",Overtopped,,,"","2012-10-03 04:44:46.901736","2014-03-27 06:44:15.308312",1,Cuneiform
415,1350,mariana,AS267_F3_T1_C_erin.cp,"""Isopora""","",Digested,,,"","2012-10-03 04:44:59.415908","2014-03-27 06:44:39.173045",2,Cuneiform
416,1351,mariana,AS267_F4_T_A_C_erin.cp,"""Isopora""","",Digested,,,"","2012-10-03 04:47:55.047853","2014-03-27 06:46:42.202689",1,Cuneiform
417,1351,mariana,AS267_F4_T_A_C_erin.cp,"""Isopora""","",Overtopped,,,"","2012-10-03 04:48:15.093868","2014-03-27 06:46:55.082089",2,Cuneiform
